class,left_knee_angle,right_knee_angle,left_hip_angle,right_hip_angle
good_form,43.394568858861845,42.82917169787185,33.832229915744044,41.16712753818927
good_form,41.7139039864747,40.49247886969782,32.391391573940275,38.64843722927302
good_form,39.35732840461135,37.096463354993205,32.195021052947375,36.71101667678352
good_form,38.37747356098345,34.853838638146826,31.84727286395929,35.04132071028716
good_form,37.881333646542124,34.13784900847769,31.865900993700173,34.62636407457726
good_form,36.60516063898477,32.199936862271,31.283727530244406,33.867891063287
good_form,34.605753993224546,30.0516630456904,31.82824649440504,33.4107941755627
good_form,35.04920231423283,28.831323734748665,32.295053046165854,34.00017316082924
good_form,33.265399009559644,29.847371127487484,32.75267838698051,33.518083345671386
good_form,33.6767422031728,30.483360579102513,33.558897869797356,35.447017993397964
good_form,34.27257057466874,31.34364282617837,34.10029183836009,37.73448709245841
good_form,34.44557522464558,32.50319010445374,34.316603820509705,38.2118434315592
good_form,35.84727383041964,33.340663504432854,35.959960927934645,40.87687620973227
good_form,37.27703984301957,36.12104362013218,37.7899407533491,43.78969879090451
good_form,39.62023097643988,39.39144878856858,40.179305294150865,46.37842990688081
good_form,42.4303402645061,43.77232789200887,41.81380030298115,49.8738562852327
good_form,45.18395352852246,47.58632275474647,43.911448326341585,53.172167374097434
good_form,48.91385859503487,54.732495860412705,46.68882490747085,58.773553214096836
good_form,51.99814209374068,62.7298042515688,50.00750351758009,65.21035392286522
good_form,56.690394264730344,71.93611430956997,54.23985185346021,71.07932377400104
good_form,63.641245163603685,80.55529481199278,60.230046748551835,78.49448696859754
good_form,71.912714433026,92.82851769868728,66.73227024508576,91.69863568383556
good_form,79.48003403558812,105.09362721082584,71.33078733268455,101.98341689214494
good_form,89.12392473275577,110.54910697154989,78.78628684907238,109.52010146543367
good_form,97.77613136308776,120.7323059256575,88.39966870403227,120.6499204851137
good_form,104.34439000611363,126.635077586601,95.60777922920879,128.90265202003695
good_form,114.42590047228711,143.86377982584372,105.12007795137652,146.8189136950814
good_form,125.53747249195692,153.49550006402362,116.45890319451533,158.74647941947913
good_form,142.7238911814723,163.01965886031914,128.41418092925278,170.8756693304299
good_form,151.8112335191495,165.65352886329575,135.30080071111445,174.90681384340968
good_form,162.80350479291647,168.90111194911535,145.56469160832663,178.82898095247322
good_form,169.37854692601815,170.8803297078217,152.96206129479475,173.98739006281377
good_form,177.5602301129025,169.80714938607485,160.48054180009257,174.03037637284746
good_form,176.06824679848256,169.8561141134545,163.39920107987544,174.4003279727767
good_form,175.84984580835078,169.07869348658232,166.33728718176633,173.81739793747528
good_form,176.88858677739643,169.1963803988523,168.66025981727935,171.83272860881988
good_form,178.9533712125967,171.1212968673036,171.18955951265067,169.22075441581438
good_form,179.48033250279533,173.8025113706057,175.71967415175834,164.97837925476364
good_form,177.75764596137495,177.28286098450457,179.6692310074343,160.9345492590301
good_form,177.17966835028898,178.97444592675737,178.18184275328585,160.02283737305635
good_form,175.16880128013062,179.5570232447933,175.91294377609046,158.33055670545076
good_form,174.26075774432314,179.10735912184447,176.21496099150465,156.88031338216692
good_form,175.38104049693558,177.58338780434812,178.29409027143248,157.0798177816317
good_form,174.59417008899138,177.02909579021156,179.4594534736781,157.4772151776562
good_form,172.12281034109566,177.47812263213797,179.98617648791998,157.28439115689415
good_form,171.82643430990825,179.57686919193054,179.2954404796042,156.45077590595218
good_form,171.94947782588136,178.98595957094665,178.80642036347896,155.30997389029298
good_form,172.84299518101457,178.0556940460009,179.32722290556842,154.71543037560235
good_form,173.25373874416226,178.42375153984213,178.4374720040137,154.75831695304706
good_form,174.47440086677923,178.56957597523004,177.79233821895596,155.22296358536306
good_form,175.47767895399207,178.24231980572995,176.9718388732317,155.16500616152817
good_form,177.005458609775,177.7908023274068,175.32403526818467,155.37390051385353
good_form,177.87306664640633,178.4362468076405,175.2476838006157,155.45970839844153
good_form,176.95003535256546,178.69068640336732,177.23918192021193,155.8394995082974
good_form,175.67405293045115,179.44842196473428,178.39815845574864,157.06757559691493
good_form,171.35337494651475,177.49773020179896,173.63609714861278,159.1025177454342
good_form,170.34032741397596,176.6951332730457,170.04412406641666,161.4051763030979
good_form,170.72393257750375,174.26507591092027,166.633460920395,166.27328244412888
good_form,160.9853996323348,172.31013333788692,155.93411775711593,169.89692355660358
good_form,145.4854342704538,170.0417665382941,141.43493320833105,176.19969643030527
good_form,133.42737911999825,166.9029245841464,128.79763638012975,174.70989276177855
good_form,119.42872076468359,164.48733685661284,116.29506788677287,167.03513965856402
good_form,109.80006764449215,160.00307321911953,106.30671178128948,159.09549604250242
good_form,102.52023308275369,149.96225955173014,97.45976542784638,148.97427196992254
good_form,97.30811064043974,139.6668924808832,90.54974696353709,136.14289926260997
good_form,92.97193075813516,129.90105247172048,85.18033561570023,125.47171527640636
good_form,86.67969483319587,119.46757574309919,78.36768156498199,115.21427049758638
good_form,79.4360759618927,107.57501403298508,70.43142428422243,102.70275944749233
good_form,73.12162138924361,102.11653404699172,64.50892084427811,95.38008077149802
good_form,69.22069454428686,92.23736895646192,59.57736064750348,85.51036556378257
good_form,64.50593917632153,79.14299803715903,54.57983257775008,73.21495550627364
good_form,60.08419123174508,70.41543247060167,49.599191190402955,65.9430569672564
good_form,54.52843784416682,60.07475237286435,44.4358147231995,56.38988505674232
good_form,51.27927369955322,53.12030035963796,40.75160146278494,51.606096489649126
good_form,47.558386465247004,48.072935259007906,37.8564128647225,48.00407304019836
good_form,45.03514023567703,44.740144981143004,36.26203726944953,45.30821117705265
good_form,41.94218186110723,43.57894302551859,34.745030124120085,43.224686156140585
good_form,39.61307621175253,40.50632239657228,34.06879264001891,40.283153477629085
good_form,37.942917580013905,37.36466604934859,33.364263809154394,38.13998116024867
good_form,36.66159731140293,33.90715179811957,32.241333086561745,36.18281684867951
good_form,36.66410843159526,33.571226789848,31.685631944098045,36.02857911027713
good_form,35.06243773161068,31.103271740421178,30.93890628441013,34.1887986117926
good_form,34.43974609816528,28.59239496906013,29.81104193272783,32.75271939903356
good_form,34.22098888324378,27.733480639723464,29.147630601773795,31.92191707132512
good_form,31.39409119506258,25.8767756062217,29.926196577969684,30.987111858625994
good_form,30.158205243869165,26.053020654894343,30.761848952319113,31.126832301552618
good_form,29.760758042510584,27.262743905332005,31.445269800046074,31.831207405979505
good_form,29.601661220467726,27.626785199316323,31.608640860231436,32.58116238039534
good_form,29.886850716662696,29.04510001393298,32.021546895774165,33.90669141516432
good_form,30.672274626399517,29.08181872302108,32.302471277627085,35.597008672583854
good_form,32.99575141309853,31.186821851352448,34.640593926238815,38.61658070058862
good_form,35.18966524277657,33.751291694717416,37.08340328184862,41.79867591326545
good_form,38.44707032792322,38.835361883919255,38.64285702466948,46.387959106793986
good_form,41.81732138341916,44.008396196193615,41.50026364256409,49.82577307569305
good_form,45.343859756320505,48.885645138185396,44.322512746304604,53.40036110397281
good_form,47.86751372858336,54.71689597810913,46.6851190197947,57.64684818261295
good_form,52.672001112030216,67.96483826326157,50.42161655103789,66.1501271045705
good_form,59.051257144445856,79.90885523069693,56.429534986342745,77.96548207744387
good_form,65.57579081657633,87.42661560499158,63.6316442516259,87.87286299716423
good_form,73.39771544897144,99.87985837693958,70.97447472378971,99.25295244024572
good_form,80.67007712720135,110.36107306093871,78.15787662228257,110.73275905381523
good_form,89.18883479087958,117.67440197869823,85.92825216078009,120.79289163879983
good_form,98.18710286111485,126.82486054407386,94.2344477298467,131.14022380365597
good_form,108.04636604679536,144.64356052089494,103.37889534908912,150.8078167478118
good_form,119.997121013107,153.08486580469437,114.6278190666845,161.88944121678608
good_form,129.89666929221696,160.85913180408335,124.22099739808014,171.25494414496777
good_form,148.57616716857106,168.34281299607764,138.3507297007412,177.37303357057374
good_form,162.6222012692845,174.62205141016798,154.0573508581603,171.13369463368048
good_form,170.50448798811507,174.1372762000938,160.89462769241715,170.00944483298716
good_form,175.66311861120204,177.43986337995713,164.1567875796838,166.4125682245763
good_form,177.28398585034103,176.7998515685079,168.7641791583464,167.3237532789261
good_form,171.71573443587312,176.7258982312368,172.22161324681278,168.1532642247354
good_form,164.80712203590267,175.9266829818986,178.92660491864538,167.42411279805435
good_form,171.18298668143828,155.87518996812327,147.15652203417486,168.99246163495403
good_form,162.17358971648778,157.41943479349817,177.53120637806703,143.68982878818701
good_form,173.25589115776967,159.61360735401072,173.9883477630245,141.0395270297015
good_form,175.24662113330243,166.40486360800807,179.2891777929668,148.0793533419858
good_form,179.83235117888873,169.58564068987982,179.2990823617493,149.14998788401329
good_form,177.41001044551882,174.78680733931046,177.8272446764585,154.14856151434157
good_form,174.43881172045897,178.88616409500528,175.95513387517286,158.7887708723345
good_form,174.1703735062402,177.6908816410023,174.70123358794552,161.43410461148795
good_form,174.18361144104887,175.9201286209753,172.9191926141219,161.75271989445278
good_form,174.02568635974302,176.9673909091482,172.6953752224588,161.37055082150087
good_form,175.64083146068248,177.71286832993795,174.4127067607201,160.88537988714273
good_form,176.35838352777347,179.19066255059408,178.15264447611756,158.34051544106129
good_form,173.51195930720584,179.19560855817517,177.63577997730673,157.40698416650736
good_form,175.8564048573114,178.7745121972173,179.8662578100735,157.03034584620542
good_form,178.15934098990707,178.94755618501313,177.63797369887868,156.65193419303566
good_form,178.53604679224065,178.8660748248599,174.870387945626,155.09727031077907
good_form,177.85355201232196,178.16064477059734,172.82176143320265,156.05839824833615
good_form,177.3279192795164,177.63881625216624,178.1336424120529,156.3911317470298
good_form,177.65627272365572,177.89012158931166,177.34823402411146,157.81913721330665
good_form,177.82736133241673,176.65304901696626,173.23421383856567,162.21538090177484
good_form,172.39508027002182,175.56275897829835,166.7119354093909,166.74657597690015
good_form,161.40892262272416,173.59996996939108,151.4730175650191,171.9268138552489
good_form,153.8900184505066,175.19983234499128,139.1969707497185,177.30043222834436
good_form,139.6607752331974,172.51724242874758,125.35856996243709,173.63100185248638
good_form,126.26282357074592,170.22937810360906,112.89641056212461,165.91553965608503
good_form,122.33708265460686,167.0729062725559,106.46314065792463,160.24030768163254
good_form,118.80435162569614,157.52357942513757,99.77112620554577,147.93186924352642
good_form,107.29790383471456,142.7961862667394,91.02939835125211,133.81253273928468
good_form,101.93098418305357,126.23079271845083,85.69515752246794,120.31413592326047
good_form,96.49821851790153,119.85499867849646,79.09567917464098,113.08632621272349
good_form,91.71274210836202,114.21843988598775,74.4159529895682,106.57919601560516
good_form,86.77183358718503,109.58866376430672,69.15706552411302,100.37657684201604
good_form,80.10302725326943,97.70175565560197,62.05693062165293,88.80908507315826
good_form,75.31049205477035,85.39617881201775,57.848800663831064,78.91693784466445
good_form,70.50332981253541,73.89058219730668,53.76131976145628,71.0333927874374
good_form,65.34009018456072,65.33233782821728,48.68526880601063,63.878807921168786
good_form,61.216209980224086,58.83521071805594,44.13938895518872,58.78413785190856
good_form,58.67591059247065,51.784774326404325,41.46893706700486,54.51539769484906
good_form,54.614465829277435,48.54540133728023,38.31881201906711,50.76527180032607
good_form,50.161635621385514,46.49534643215401,34.93477575662533,46.94522750935815
good_form,46.80028628348854,43.82644261900629,33.223737876769725,44.263806685682944
good_form,43.62820333405503,41.049622841382025,32.61859900528519,41.10477979204118
good_form,42.482830231098085,40.224379522281815,32.37050907505956,39.64423453250177
good_form,42.27086353930922,39.098899018203774,30.877406985683834,37.431045574003896
good_form,41.75157428148467,36.32828379603018,30.290438457319567,35.68003597009631
good_form,40.70261184250154,33.93289885497659,29.547319886746365,33.61163046795856
good_form,40.85978726359613,34.394517599785765,30.339121122479682,33.80570550426265
good_form,40.19903747892355,34.08691977027398,31.028237792637793,33.91900212790496
good_form,40.7856246421086,35.11607664334915,31.790467228698922,35.527035332528754
good_form,41.595233052920605,36.61563722532409,32.5677043720617,39.709680536962836
good_form,41.843036818891825,37.20506789686323,33.15843057437986,41.255057164695344
good_form,43.12897034342844,38.64021314495571,35.29591167213753,41.86969753973487
good_form,45.41286119614816,42.556818775549466,38.37705772890886,45.27416659970571
good_form,48.160225468302436,46.10412033961048,39.454551105978496,47.02811788855671
good_form,50.70750801195064,50.09372649336417,41.618048177471636,50.49992875944795
good_form,54.238628607416715,55.2704641118614,44.81435532434686,55.57408113933203
good_form,58.919870393570534,62.99902582163891,48.00353004390639,62.10994393606687
good_form,64.64152839473337,75.16884375223253,51.8630906898814,70.50913191537548
good_form,70.05128176620161,84.17930165041071,57.634050733605484,79.53586068138159
good_form,77.79657137040437,92.82049472316083,63.46685258652241,88.72947700883199
good_form,84.43801751877623,104.74661329267477,68.73351974695301,98.63016842839897
good_form,91.28724835790871,108.91216727897876,74.55906048376973,104.0590995214415
good_form,98.57731944329777,113.83084972469123,81.75317745370631,110.8156131568088
good_form,106.85853509627086,127.48098927782374,90.54553159779475,124.80555423563125
good_form,121.36431232884775,143.42030994840326,103.14926147634941,141.32915475929337
good_form,134.22849186189336,151.68242158418113,115.67787559319385,152.74370380399637
good_form,147.12776547168357,156.1094182272811,127.59456977560994,161.06633130099664
good_form,156.88091276446082,159.4552099394363,132.64588150408943,169.61742003338915
good_form,165.95711954251678,163.1881512955094,144.54140397567377,179.01491106447602
good_form,172.38317589841554,168.3232402247931,154.83192759717292,174.9705058340411
good_form,179.2788150930073,172.07116425911425,167.974648804886,169.54887463025537
good_form,176.946499014016,172.31920544561456,174.7213554131034,168.39099734917335
good_form,177.77187441178728,175.36718964281616,176.9927907473444,166.0703139592034
good_form,179.5381836784313,177.32685790883352,175.67386707871734,159.88627455827907
good_form,179.93753058610295,176.653914337612,175.75370152744105,159.15101029302923
good_form,179.75448261851741,175.40126265670204,179.6681709166275,159.07150605600128
good_form,179.44058676412968,177.19207005582723,176.53830391886328,156.55633311273456
good_form,178.66267251968642,177.49613061811087,169.990125436786,154.08651724534766
good_form,178.85505854697394,177.22356346932307,167.1304095199344,152.6534014986942
good_form,179.44761257800826,177.66071054661475,167.96761300924558,152.49275868372078
good_form,178.9878855200836,177.0057525662568,168.71057855703978,152.31702623670182
good_form,178.19982111251335,176.37924279933748,168.89987115270515,153.6873111228666
good_form,178.16022416286663,175.92096881506336,169.91062925527615,154.67164413341453
good_form,178.35352920744708,175.83447473571633,170.02981150816626,155.16148330225104
good_form,177.8137286029798,174.67596944111693,175.77818300772364,156.9481098451773
good_form,179.77852690767529,174.72090946538,177.0056590778993,157.52322910370572
good_form,178.0396899784198,175.8592941582146,177.50883713158697,156.64520694375364
good_form,178.92338201350483,176.91153505561604,176.67744009596623,154.98077403211215
good_form,178.0874030400566,176.98768454118783,176.7644299685968,154.91285082247254
good_form,175.45164075757117,176.31797526229764,176.51310581862472,155.93686879400198
good_form,173.77603105725956,175.6010805258908,176.40615790722958,156.7574854844008
good_form,173.91774562579226,174.44954429534442,176.2845843661037,159.07981850135823
good_form,174.6577211545303,174.2405788747479,174.922223622001,159.4017444523893
good_form,174.52940752190395,172.94319937024534,174.27949937543661,161.42198854004388
good_form,174.20875456398105,172.04684049561516,170.76385793878373,163.87030982284088
good_form,168.80672517228845,170.66368362604968,164.1070996844973,167.34435657290584
good_form,159.98996033358782,169.52556754460633,154.75420648941173,171.06932236659517
good_form,145.51345742839214,168.53647387999686,141.3706947876273,176.05871497318034
good_form,134.24966991305206,168.66694795691072,126.19081756421797,176.8022066131311
good_form,125.95603687979676,168.67716505073474,115.34356835820141,168.27915557037213
good_form,117.57931491550522,163.80525283663562,106.98014160734255,158.8116498250378
good_form,115.12072341984737,156.60773290109384,102.36513436417738,151.31346515531558
good_form,110.81282227284532,150.1876479682733,95.99214533023853,143.28418519964885
good_form,105.77015310221842,140.6122286700052,90.73537135510927,133.34221564249856
good_form,100.32203329715293,131.7609732956205,84.51855508194821,123.6297118346168
good_form,92.81399182837924,120.15874974523263,76.66745040811871,114.19429129642896
good_form,87.536115929017,110.08058112007086,70.27898333038824,103.15302335719566
good_form,83.3840909566191,103.86398873906478,65.22232173174613,95.62940898905417
good_form,80.77472749494171,94.80416238880184,61.2850124248198,87.46999323284294
good_form,76.63776027026807,85.63898462197272,56.5047848115366,78.65556024322534
good_form,69.64932593114423,72.22049984842567,51.31502554330618,68.52214552882475
good_form,65.01650032052777,64.34435949563392,46.6829559515756,60.91912363870617
good_form,63.264694658690345,58.7026604523609,43.143910077648655,56.77479906017775
good_form,60.439809003309946,53.30173394350849,39.87032445255389,51.665107841396214
good_form,57.18781135626258,49.586318313862115,36.86571948087967,47.416597087390656
good_form,53.39493502475228,47.08898348874655,34.85476449311991,44.961981248709094
good_form,47.579089681694086,44.33385036364775,33.76286627797209,42.171467563609625
good_form,44.41614510516388,42.23965165995771,31.6361341548616,39.42786256361037
good_form,42.484388417404446,40.33398159460223,31.15465236327401,37.59777074362302
good_form,41.529372400988834,39.030079918284244,31.098191395008147,36.506537985472626
good_form,40.656028053151,37.73251115950988,31.013674014145064,35.47917121513912
good_form,38.69948735786305,34.71742495325536,30.278042990485606,34.5738398601449
good_form,37.801596658869805,33.66885179055122,31.444222903069896,34.79831232102043
good_form,36.64543277168034,31.91705586620405,31.685196169100827,34.36759697216529
good_form,35.762863944913015,31.45369448724269,31.459985921601394,35.16281148929777
good_form,36.95940930518661,33.49746360727503,32.32366897217252,36.41077576309134
good_form,37.280004748743984,35.089656604615044,33.02627999425538,37.2389824241877
good_form,37.968352194064295,36.91658860194497,33.46605950034945,39.069211183694584
good_form,39.06040358530046,37.579726819932894,33.51270060833795,39.45389492618217
good_form,39.26869193391425,37.47779977697443,34.7330995220892,40.05302244719503
good_form,40.637418080862254,39.24172917482699,36.2699892002474,41.41681704314154
good_form,41.70673183332871,43.70908007726916,39.23597653021028,45.620747604870246
good_form,43.631027907615646,46.9685490746618,41.56584243515411,50.027069830231845
good_form,46.73790945750485,50.98416717743886,43.83686340868643,53.835509484483794
good_form,49.37333791845101,56.57802430769968,46.84952423116492,58.20868128526663
good_form,52.62199505151011,64.52920508719025,50.70626606799958,64.23447991994374
good_form,56.59178747620331,78.42760596254504,55.080669671053506,73.4381574912685
good_form,63.81246463384582,90.0667305643916,60.52037308162522,85.45312152375425
good_form,71.16844003442287,94.18993140636502,65.5815898451529,90.65037652938996
good_form,79.65422320209387,105.19243059630216,71.74075307917238,99.80300223342287
good_form,87.97643185016176,114.20744210955536,78.3850057554077,109.87584601133338
good_form,96.56273211313737,118.48591688312445,85.03472656897257,116.10614163934919
good_form,108.5430280429226,131.26691831543388,94.97723389732847,128.96125267742914
good_form,118.32766305938031,148.80068169507356,103.97482893206742,146.89358271492407
good_form,131.77725721155352,156.13385337021117,115.14778626024795,155.05486540947544
good_form,146.33917242912955,161.24574004404622,122.85456803393284,162.9857829630233
good_form,157.24664744573192,164.29512075956427,132.9086564861961,169.50072769885693
good_form,169.6905329167758,169.00990925088536,146.11086915562157,178.15053100571896
good_form,178.2225524889499,171.8763837224806,158.72936542788034,177.22720188896753
good_form,176.2062680257702,176.5989277048956,164.73155103009222,173.11413955449493
good_form,177.18656116664053,179.29387811992015,167.32763136378287,168.67276728155898
good_form,176.7650796857252,179.26935014601986,168.15546562133662,165.41702151919972
good_form,175.93842303191465,179.3294903295872,172.72035775809346,165.06268902557196
good_form,174.55543534399533,179.2556774029269,172.09694434737833,164.2309054637317
good_form,176.8050118435151,179.75511090851793,175.80703420720351,163.81202883989613
good_form,177.0431489651542,179.50930081300876,179.38295517780622,163.38405083312512
good_form,178.63956330079122,179.1275607655369,178.9661100048334,162.876947420502
good_form,178.8953388783255,178.52238451296287,178.68937739351472,162.21310603044574
good_form,179.41685251062552,178.96267740470034,178.7238517423753,161.59890825605265
good_form,178.987613095151,179.1988153974568,177.77606960678858,161.3632962497316
good_form,179.75492543687406,179.18765471012537,176.63700669389365,160.3890592993092
good_form,176.65885493655045,178.8772807685103,179.27458219413828,160.47492022371495
good_form,176.04842644905636,178.16341700914728,179.9238075944218,160.67166692616453
good_form,175.64517603398113,178.55985569513743,178.00347196527542,160.5273716681721
good_form,175.82674387672046,178.99761114197443,177.07384898017588,159.6905018775349
good_form,174.84939120000803,179.7659264105589,178.68847980152478,157.3138895934652
good_form,175.2242637973875,179.2558114401788,177.90190032696063,156.89161940310697
good_form,177.4747000843757,178.90656422251632,174.8543715614284,156.82403089620246
good_form,179.0726784976895,179.6487748916888,172.04266862643948,156.5788934136904
good_form,178.9490267601662,179.51750238421403,171.54727704363216,155.90285033689545
good_form,179.89379220302055,179.35119599690142,171.33365713282828,155.8318812415359
good_form,178.04669862254295,179.02713071005735,170.8572185530636,155.1858618193436
good_form,177.20702862997854,178.17857814377743,174.2523795238039,156.10695863486148
good_form,179.4934774539964,175.27722880031925,178.07392885631776,159.90156329971163
good_form,173.84258413337238,174.59670827754894,174.1378337213457,162.02411727034465
good_form,173.4046619821329,174.82810199697255,167.5890988814514,163.8635657837029
good_form,171.3961865403645,172.70405545018343,162.19947323490655,169.24563434762007
good_form,167.2886261426253,172.85850814585135,155.15014870791023,172.56139116756503
good_form,161.36895467587638,174.45644248271734,148.22513403857468,174.93837080442495
good_form,144.4156878899254,174.51465994340202,133.35408088064605,179.53302590165683
good_form,134.28178553203435,170.99946122949325,121.46608629998484,171.5672417898317
good_form,117.98172342562574,166.6894265075584,108.17699655512166,162.2047275287861
good_form,110.91191984070895,160.4916126217228,104.29496346942986,154.17393854707154
good_form,105.29142749448553,151.94876278006586,98.20264340503897,145.0268969221179
good_form,101.80187762260914,139.7128482073892,91.31003739394335,133.6673687619239
good_form,96.52822346119257,128.0179913815654,84.83923395847785,120.62817299855396
good_form,91.4618024757778,120.50897074849226,78.3504911554338,112.5007044330565
good_form,87.77860768587084,112.22096134236676,72.62612060765183,104.82244109318411
good_form,83.07411038577033,106.92178397694408,67.46568821216185,98.01126076535132
good_form,80.13719681796823,100.76177348632342,62.874793083968484,91.33622619234905
good_form,74.94343340428321,92.06405898280133,59.27447889961637,83.58789939448687
good_form,69.4048199505985,80.7005120368907,54.51098692678466,74.04366820740249
good_form,64.79694189444103,69.14612224847622,49.01369335076885,65.58664298263103
good_form,61.04928921820408,63.83424723735338,44.65350150904201,59.00840333231274
good_form,57.560573179955135,57.57939335790636,40.93339753950768,54.64100623378434
good_form,55.50038960942891,51.88632867178405,38.94871982316767,51.273882515521585
good_form,52.21928418896566,48.35814436955782,36.93085952032501,48.36286863024441
good_form,50.23929621881455,46.82705836825689,34.66414436225559,45.83123754879034
good_form,45.990208301893766,45.03570021463194,33.223022990759304,43.39755238901445
good_form,42.23311378548155,42.57083330535827,32.59036112829525,41.06205313917854
good_form,40.02393002181448,39.180222876924134,31.783174307736036,37.864292074526375
good_form,39.64183887553507,38.16192722685408,31.616492911135733,36.79048954993317
good_form,38.61153755404627,36.13497756587419,31.924039770982894,35.633918512026916
good_form,37.19765379613411,34.6645760338966,31.51509889532665,34.24743821009614
good_form,37.257462864951016,33.91865149205826,31.53341810615742,34.28483345698903
good_form,37.08553372752146,33.476984706297266,31.98172422079509,34.08913979334653
good_form,37.157479596205064,34.00988607107884,32.62640123881203,34.60958257781374
good_form,38.04966621965086,33.626684361646,32.80875566369414,35.07455619693352
good_form,38.6769188992617,35.27087221874207,32.86666904687584,36.76657398402986
good_form,39.07478310842663,36.63270699833619,33.441751746606556,37.675553097601416
good_form,39.502809777076806,36.86462563877519,34.440088930083604,38.367751100881804
good_form,41.606633318332996,39.15310871888131,36.29856186393588,40.270220742563964
good_form,44.5926787040756,43.11065485209929,38.01499620199815,43.73952784367508
good_form,48.9506152804924,46.5868341505663,40.132674027733486,46.98782162486206
good_form,52.07224148333315,50.82530385362513,41.59698221369746,50.02897258692617
good_form,53.976324589119024,57.75949933749337,44.42025372960992,54.0357743779297
good_form,58.08346836420395,67.4565343733054,48.06588463108015,61.38720166176711
good_form,62.68496593223182,82.92384806713244,53.46358456983197,73.22961630464502
good_form,69.58502673528909,86.68261260419365,58.349710785602824,79.24849407040588
good_form,76.83879455589937,97.22350157073345,63.855332789370784,91.6215555187919
good_form,82.41253475278296,106.24161513899315,69.50508185098091,100.03749368864105
good_form,90.69323633714589,113.57690361676202,76.0295324048976,107.18662337740918
good_form,100.50765900019991,119.4057641914149,83.15428562341967,113.85150678012862
good_form,111.05635861785731,134.02229433466644,92.5991264649407,126.31879227805514
good_form,120.41299976179656,143.20915287922847,101.12797204344152,137.40160434599335
good_form,128.9166501592798,150.3601982511351,109.55448149829475,147.84521278909912
good_form,145.9509850402535,155.05062836461732,125.63123745520639,157.91301133524172
good_form,157.59582574894438,158.828567525352,135.15986215078692,164.3678191129236
good_form,167.8553955316822,165.88112584843648,144.5820292796404,173.59689553203611
good_form,177.31509397201035,170.29653099377455,154.5352832786258,179.78599920674768
good_form,175.8980782953668,172.63923028484595,163.89282146860438,174.75474437648566
good_form,176.48384607591072,176.56218090920754,168.89484199230478,169.13330744543657
good_form,177.95125504376472,176.6700080281436,168.06843910068457,167.54055929040692
good_form,177.63239396797061,177.33006883585372,172.65365735990545,166.97815985392253
good_form,174.97897176023326,175.93308441767422,172.48174905261953,165.77444997880158
good_form,177.62985870352298,177.37124492629573,177.22808474241074,165.3794613347718
good_form,176.36498852272487,177.9203307858089,179.44398632956015,164.18075872888025
good_form,177.0702916725906,178.67889356027035,179.3833544305363,162.99047359420345
good_form,179.04972260957484,178.56860448935126,179.5372613250581,162.03201687486194
good_form,177.2349882850646,178.88987274421405,179.82802835285716,160.8011231942963
good_form,174.33367940831513,178.78121147724852,177.79140018945395,160.38588370855067
good_form,173.63840157057862,178.05180424610754,176.5127141060697,159.97896840000044
good_form,171.90685042153714,179.4161696743332,174.54898654445475,158.63374789296427
good_form,177.19707382907853,178.04914323860973,154.0680507486725,154.24646309365002
good_form,177.1319104371705,178.41814207921425,154.47276757710716,155.1365378870269
good_form,177.66659359248214,178.1938399744562,153.84961348552642,155.8900198007395
good_form,179.9381077064931,173.9928420394456,153.1540560840932,154.37826944835138
good_form,176.09941608965548,168.65895576750526,150.61680227964695,152.6353269749483
good_form,170.74583948818614,164.5130375682258,146.83748185588271,150.01899957680047
good_form,165.54247427195386,163.0175799976845,143.62916238113027,148.35316240110322
good_form,161.14582799579722,160.9980763734887,141.0592018025284,145.72319935057925
good_form,158.98871794736147,160.07988835938306,139.2266386522499,143.6847707446743
good_form,157.50181334271056,158.61541434925974,137.1445405501865,140.71341101459674
good_form,155.6225879483139,156.7173602734781,134.75492128180872,138.14045330026298
good_form,151.53665973283162,153.782527197406,131.37264263129703,134.75909501871584
good_form,146.60446788433026,150.88648555068846,127.43184983104082,132.0287918999883
good_form,141.27168065564834,148.75905644881428,123.12299749414794,130.57683736262345
good_form,137.37666486213146,147.26849993111506,119.16080311016547,129.26123506778416
good_form,133.2665145475565,144.14468155806506,115.17804279099244,125.99825679202621
good_form,129.93523263346688,140.93270147606583,111.74972996825494,122.64004167210229
good_form,125.64733625284225,137.04324523592356,108.49633668858137,118.0745271530941
good_form,120.9825877285661,132.04278852982736,105.23868484810974,112.59633949454638
good_form,117.36474045308813,128.85354365098814,102.08135894556654,109.16670232683566
good_form,111.83535405854866,123.23963253747479,96.96147972389313,104.17710831127707
good_form,106.2623066901314,118.33800843951528,91.5399522661518,100.62028912010129
good_form,100.67519222034338,111.83249853799585,85.85439860661727,95.73748374941715
good_form,93.44893266947543,105.82651645550327,80.26089595246589,90.15315397495237
good_form,87.41169490434658,100.02696117546019,75.27481870192946,84.35228055211286
good_form,80.60784490942794,91.32365109962399,69.40594810075605,77.0405608820027
good_form,73.86448748592304,82.6043853490986,64.65993476197808,70.76164996863284
good_form,70.30593455180289,76.6884706973142,61.06885573314214,67.55241279891771
good_form,63.4608742127803,71.6645264167096,55.32461093888727,63.54761094994356
good_form,61.63994651631512,67.10831988023808,52.80394747797947,58.86668753519427
good_form,60.30389135451713,63.971827459310916,51.30343554794421,55.93132985686688
good_form,59.3741261522237,62.227249344895235,51.52260925079998,54.41531459877225
